platform,komentar,timestamp,sentimen,komentar_clean,negasi,label
YouTube,"Metro tidak menghadirkan narsum yang kompeten kecuali hamdan. Mereka siapa kok berbicara sepakbola? Why metro? Kenapa undang mereke?

Anda sbg media harus riset untuk narsum",1 tahun yang lalu,netral,NEGASI metro tidak hadir narsum yang kompeten kecuali hamdan mereka siapa kok bicara sepakbola why metro kenapa undang mereke anda sbg media harus riset untuk narsum,-1,1
YouTube,"Yg diundang orang yg kemarin kalah sama kubu 02 hahahha ada ada aja metro tv, jgn dicampur adukan politik sm sepak bola.",1 tahun yang lalu,negatif,undang orang kemarin kalah sama kubu hahahha ada ada aja metro jgn campur adu politik sepak bola,1,2
YouTube,"Lebih bagus lg debat dengan dia kita sikat kaca mata nya biar nyungsep ke lumpur kan dia sdh burem mata nya sdh sutur sama kaya otak nya sdh burem remeng""",1 tahun yang lalu,positif,lebih bagus debat dengan dia kita sikat kaca mata nya biar nyungsep lumpur kan dia sdh burem mata nya sdh sutur sama kaya otak nya sdh burem reng,1,0
YouTube,"Bung towel banyak mengkritik hal""yang diluar dari sepakbola,,,pengen terlihat paling pintar tapi bodohnya yang jelas kelihatan,,",1 tahun yang lalu,netral,bung towel banyak kritik halyang luar dari sepakbolapengen lihat paling pintar tapi bodoh yang jelas lihat,1,1
YouTube,Semakin diberi panggung si towel ini semakin hancur otak orang indo,1 tahun yang lalu,negatif,makin beri panggung towel ini makin hancur otak orang indo,1,2
YouTube,Towel ini jgn di kasih panggung terus harus nya,1 tahun yang lalu,netral,towel ini jgn kasih panggung terus harus nya,1,1
YouTube,"Stasiun tv semua sama ngundang towel terus cuma cari duit doank dari si towel,
Udh si towel orang sakit ,,,",1 tahun yang lalu,netral,stasiun semua sama ngundang towel terus cuma cari duit doank dari towel udh towel orang sakit,1,1
YouTube,"Lebih baik kita debat dengan pengamat yg pintar bicara sdh salah merasa benar dan bkn nya membangun tapi ada hati nya ingin menjatuhkan dia ingin mencari seusai,jln satu""nya mikrofon di lempar ke jidat nya lebih bagus lg mikrofon di rokok ke mulut nya sambil di struk sdh beres klir kita",1 tahun yang lalu,positif,lebih baik kita debat dengan amat pintar bicara sdh salah rasa benar dan bkn nya bangun tapi ada hati nya ingin jatuh dia ingin cari seusaijln satu mikrofon lempar jidat nya lebih bagus mikrofon rokok mulut nya sambil struk sdh beres klir kita,1,0
YouTube,Kakean covot towel  kirissi apanya hati udah di penui rasa iri dengki ya gutu jdinya  sebaik apspun STY pasti jelek d mata vanTOWEL 😂😂😂,1 tahun yang lalu,netral,kakean covot towel kirissi apa hati udah penui rasa iri dengki gutu jdinya baik apspun sty pasti jelek mata vantowel,1,1
YouTube,Towel suruh ngelatih aja,1 tahun yang lalu,netral,towel suruh ngelatih aja,1,1
YouTube,Si towel atitude nya sangat jelek sering potong omongan orang,1 tahun yang lalu,negatif,towel atitude nya sangat jelek sering potong omong orang,1,2
YouTube,"Kita sdh ada di jalur yang tepat, orang2 yang ribut gak keruan bukannya bantu cari solusi malah ribet ngurusin personal Pelatih , pdhl sdh banyak perbaikan, no respect for people's whom bad mouthing National teams without clear reason, yang hanya puas ngata ngatain, pemain dan tim Pelatih adalah pahlawan negara, stop kasih panggung kepada orang2 aneh",1 tahun yang lalu,negatif,NEGASI kita sdh ada jalur yang tepat orang yang ribut gak keruan bukan bantu cari solusi malah ribet ngurusin personal latih pdhl sdh banyak baik respect for peoples whom bad mouthing national teams without clear reason yang hanya puas ngata ngatain main dan tim latih adalah pahlawan negara stop kasih panggung kepada orang aneh,-1,2
YouTube,"Mie instan juga banyak.liga 1 yg menonjol pemain luar negeri, top skornya pemain luar negeri. Pemain dalam negeri tidak ada yg meninjol kwalitasnya. Kita harus sadar diri dan mengakui kemampuan kita sendiri masih kurang. Jadi timnas indonesia butuh naturalisasi.",1 tahun yang lalu,negatif,NEGASI mie instan juga banyakliga tonjol main luar negeri top skor main luar negeri main dalam negeri tidak ada meninjol kwalitasnya kita harus sadar diri dan aku mampu kita sendiri masih kurang jadi timnas indonesia butuh naturalisasi,-1,2
YouTube,Nonton ini mlh bikin emosi🤬,1 tahun yang lalu,netral,nonton ini mlh bikin emosi,1,1
YouTube,Angkat aja towel jadi pelatih ti.nas soalnya pemain timnas saat ini bagus2 pasti juara dunia.,1 tahun yang lalu,positif,angkat aja towel jadi latih tas soal main timnas saat ini bagus pasti juara dunia,1,0
YouTube,sulit meyakinan lalat bahwa bunga lebih harum drpda tai kebo,1 tahun yang lalu,netral,sulit yakin lalat bahwa bunga lebih harum drpda tai kebo,1,1
YouTube,Kalau toel pinter melatih sepak bola kasih melatih jika gagal kita bengkakki aja kepala😢kk kayaknya di ya sok hebat setuju?,1 tahun yang lalu,netral,kalau toel pinter latih sepak bola kasih latih jika gagal kita bengkakki aja kepalakk kayak sok hebat tuju,1,1
YouTube,"Alhamdulillah TIMNAS udah level ASIA mana juara 4, tu orang yakali udah paling sok bener 0 prestasi :face-blue-smiling::face-blue-smiling::face-blue-smiling:",1 tahun yang lalu,positif,alhamdulillah timnas udah level asia mana juara orang yakali udah paling sok bener prestasi facebluesmilingfacebluesmilingfacebluesmiling,1,0
YouTube,Muda* indonesa bisa juara kualifikasi pialah dunia biar bung towel bisa tutup mulutnya,1 tahun yang lalu,positif,muda indonesa bisa juara kualifikasi pialah dunia biar bung towel bisa tutup mulut,1,0
YouTube,Perasaan nda ada yang anti STY TOWEEEELLL,1 tahun yang lalu,netral,asa nda ada yang anti sty toweeeelll,1,1
YouTube,#Boikot Towel #boikot metrotv karna kasih panggung orang bodoh,1 tahun yang lalu,negatif,towel metrotv karna kasih panggung orang bodoh,1,2
YouTube,Tv yg undang towel tv yg laki stres 😂😂😂😂,1 tahun yang lalu,netral,undang towel laki stres,1,1
YouTube,1 oranges tp berisik,1 tahun yang lalu,netral,oranges berisik,1,1
YouTube,towel mulut lu kayak comberan lebih baik,1 tahun yang lalu,positif,towel mulut kayak comberan lebih baik,1,0
YouTube,gua aja pengen semua posisi pemain KETURUNAN kalau lokall susahhh bat NGAREPINNNN,1 tahun yang lalu,netral,gua aja ken semua posisi main turun kalau lokall susahhh bat ngarepinnnn,1,1
YouTube,Bung towel dag usa di undang biar diem aja di rumanya,1 tahun yang lalu,netral,bung towel dag usa undang biar diem aja rumanya,1,1
YouTube,"Ahh...towell kayak Lo bener aja  pas jadi bagian dari PSSI jaman lanyala..
Coba bahas jaman dia dulu jadi pengurus PSSI gimana prestasi nya???😅",1 tahun yang lalu,netral,ahhtowell kayak bener aja pas jadi bagi dari pssi jaman lanyala coba bahas jaman dia dulu jadi urus pssi gimana prestasi nya,1,1
YouTube,"Kaya bukan pengamat bola bung towel,,,nyerang personal terus,,,, nyerang sty terus😂ada apa sih dia dengan sty",1 tahun yang lalu,netral,NEGASI kaya bukan amat bola bung towelnyerang personal terus nyerang sty usada apa sih dia dengan sty,-1,1
YouTube,Jangan hadir dimedia SK bikin pecah belah orang...,1 tahun yang lalu,netral,NEGASI jangan hadir media bikin pecah belah orang,-1,1
YouTube,Si towel bnyak bcot,1 tahun yang lalu,netral,towel bnyak bcot,1,1
YouTube,"Media ini hanya mementingkan Rating dan view, tapi gak mementingkan apa akibat acara sampah ini di tayangkan",1 tahun yang lalu,positif,NEGASI media ini hanya penting rating dan view tapi gak penting apa akibat acara sampah ini tayang,-1,0
YouTube,"Pujian : sudah melangkah sejauh ini sungguh sangat luar biasa, pengalaman yang sangat berharga. Jam terbang sangat di perlukan karena mayoritas langganan timnas senior. Apakah BANGGA???, oh tentu saja donk. 

Saran : coach tolong lain x berani untuk rotasi pemain, semenjak setelah lawan Korea sangat terlihat sudah kehabisan bensin yang mengakibatkan ritme permainan hilang, semoga di timnas senior berjalan sistem rotasi ini, karena kedalaman squad sudah sangat wah. 

Kritik : di laga penentuan ini pemain terlalu lama memegang bola, dan sangat tidak tenang saat berada di kotak pinalti, lawan ternyata tidak se superior seperti yang di bayangkan, hampir semua pemain under perform.

Kesimpulan : Turnamen x ini adalah turnamen terheboh, terhebat, heroik, penuh intrik dan Kepemimpinan wasit yang penuh kontroversi. 

Closing : sebagai Fans sepak bola tanah air sejati saat timnas kalah boleh saja kecewa kepada pemain yang mungkin sedang under perform atau melakukan hal yang salah, tapi ada baiknya memberikan kritikan, mau itu keras ataupun membangun, asalkan jangan mencaci maki dengan kata2:yang begitu sangat nda layak untuk di baca, mereka masih anak2, masih banyak waktu bagi mereka untuk membuktikan. 

SALAM SEPAKBOLA INDONESIA",1 tahun yang lalu,negatif,NEGASI puji sudah lang jauh ini sungguh sangat luar biasa alam yang sangat harga jam terbang sangat perlu karena mayoritas langgan timnas senior apakah bangga tentu saja donk saran coach tolong lain berani untuk rotasi main semenjak telah lawan korea sangat lihat sudah habis bensin yang akibat ritme main hilang moga timnas senior jalan sistem rotasi ini karena dalam squad sudah sangat wah kritik laga tentu ini main terlalu lama pegang bola dan sangat tidak tenang saat ada kotak pinalti lawan nyata tidak superior seperti yang bayang hampir semua main under perform simpul turnamen ini adalah turnamen heboh hebat heroik penuh intrik dan pimpin wasit yang penuh kontroversi closing bagai fans sepak bola tanah air sejati saat timnas kalah boleh saja kecewa kepada main yang mungkin sedang under perform atau laku hal yang salah tapi ada baik beri kritik mau itu keras atau bangun asal jangan caci maki dengan katayang begitu sangat nda layak untuk baca mereka masih anak masih banyak waktu bagi mereka untuk bukti salam sepakbola indonesia,-1,2
YouTube,Towel sok pintar kalaw bisa towel gak usah banyak omong selama ini indonesia gak maju2 gak ada owel banyak omong,1 tahun yang lalu,netral,NEGASI towel sok pintar kalaw bisa towel gak usah banyak omong lama ini indonesia gak maju gak ada owel banyak omong,-1,1
YouTube,"Towel penghambat sepakbola Indonesia,bukan pengamat",1 tahun yang lalu,netral,towel hambat sepakbola indonesiabukan amat,1,1
YouTube,"Intinya towel itu gk suka sama STY,, 
Coba pelatih nya diganti pasti mulut towel Gk akan bacot bacot lagi, tapi menurut ku dari pada Sty angkat kaki dari Indonesia, saya lebih rela towel angkat dari Indonesia, suruh ikut rombongan nguyen",1 tahun yang lalu,positif,inti towel itu suka sama sty coba latih nya ganti pasti mulut towel akan bacot bacot lagi tapi turut dari pada sty angkat kaki dari indonesia saya lebih rela towel angkat dari indonesia suruh ikut rombong nguyen,1,0
YouTube,lokal moncer karena ada neturalisasi. dul lokal menntalnya mental tempe. wel2. haduh2.,1 tahun yang lalu,netral,lokal moncer karena ada neturalisasi dul lokal menntalnya mental tempe wel haduh,1,1
YouTube,Tolong yg nama nya towel jgn pernah di undang di acara apa pun ini urang merusak sepak bola ini,1 tahun yang lalu,negatif,tolong nama nya towel jgn pernah undang acara apa pun ini urang rusak sepak bola ini,1,2
YouTube,kasih panggung terussss sitowel,1 tahun yang lalu,netral,kasih panggung terussss sitowel,1,1
YouTube,ngomong apapun si towel itu ga puas karna ga bisa jadi mafia,1 tahun yang lalu,negatif,NEGASI ngomong apa towel itu puas karna bisa jadi mafia,-1,2
YouTube,Diaspora itu halal dan keturunan yg tidak berdomisili di negri sendiri  kan bisa dimana aja  ada keturunan gak apa apa cuma lahir di negara maju sepak bolanya jadi boleh   warisan anak cucu    di negara negara Eropa  yg bagus bolanya,1 tahun yang lalu,negatif,NEGASI diaspora itu halal dan turun tidak domisili negri sendiri kan bisa mana aja ada turun gak apa apa cuma lahir negara maju sepak bola jadi boleh waris anak cucu negara negara eropa bagus bola,-1,2
YouTube,"Intinya si Towel mafia bola benci sama timnas dan pelatih timnas,usir mafia bola Tower dari Indonesia",1 tahun yang lalu,negatif,inti towel mafia bola benci sama timnas dan latih timnasusir mafia bola tower dari indonesia,1,2
YouTube,Kasih paham towel,1 tahun yang lalu,netral,kasih paham towel,1,1
YouTube,Metro tv undang narasumber tidak berkualitas...,1 tahun yang lalu,netral,NEGASI metro undang narasumber tidak kualitas,-1,1
YouTube,"Acara gk penting, negara luar bangga dan memuji degn proges timnas kita, eh negara sendiri malah memperdebatkan naturalisasi dan meragukan proges timnas, bener kata marselino negara lucu.. apalagi si towel pengen gw bungkam pake tai mulutnya, yang memecah belah timnas itu si towel... Intinya towel pengen timnas hancur...",1 tahun yang lalu,positif,acara penting negara luar bangga dan puji degn proges timnas kita negara sendiri malah debat naturalisasi dan ragu proges timnas bener kata marselino negara lucu apalagi towel ken bungkam pake tai mulut yang pecah belah timnas itu towel inti towel ken timnas hancur,1,0
YouTube,Towel ngoceh krn ada kbutuhan pribadi.dia bukan pngamat tp tepatnya Mafia bola.dia brtujuan mnyingkirkan STY.yg di lkukan bukan kritik.namun ujaran kbencian...,1 tahun yang lalu,positif,NEGASI towel ngoceh krn ada kbutuhan pribadidia bukan pngamat tepat mafia boladia brtujuan mnyingkirkan styyg lkukan bukan kritiknamun ujar kbencian,-1,0
YouTube,Mimpiku Di Tengah Malam Endonesiah lo²s Olimpiade !!  Ehh Hanya Mimpi 🥲 Semoga Di Mimpi Nanti Endonesiah Lo²s Pildun 🤣,1 tahun yang lalu,netral,mimpi tengah malam endonesiah los olimpiade ehh hanya mimpi moga mimpi nanti endonesiah los pildun,1,1
YouTube,wanti” jangan sampe dilibatkan di kepengurusan di PSSI,1 tahun yang lalu,netral,NEGASI wanti jangan sampe libat urus pssi,-1,1
YouTube,Tombol towel ajg ->,1 tahun yang lalu,netral,tombol towel ajg,1,1
YouTube,Kiper Jepang orang kulit hitam,1 tahun yang lalu,netral,kiper jepang orang kulit hitam,1,1
YouTube,Towel kalau orang ngomong di dengarin jangan di potong potong,1 tahun yang lalu,netral,NEGASI towel kalau orang ngomong dengarin jangan potong potong,-1,1
YouTube,Suruh aja si towel jadi pelatih kalau dia betul jangan asal omongan doang.,1 tahun yang lalu,netral,NEGASI suruh aja towel jadi latih kalau dia betul jangan asal omong doang,-1,1
YouTube,Kalau diposisi netral. Apa yang di argument kan Towel itu benar,1 tahun yang lalu,netral,kalau posisi netral apa yang argument kan towel itu benar,1,1
YouTube,Cuma diaspora yg bagus main nya. Mati matian untuk Indonesia. Natan guuud.,1 tahun yang lalu,positif,cuma diaspora bagus main nya mati mati untuk indonesia natan guuud,1,0
YouTube,"Kok masih bredar di TV sih nih orang,,,, ampun daahh,,,   wel wel,,,",1 tahun yang lalu,netral,kok masih bredar sih nih orang ampun daahh wel wel,1,1
YouTube,"Sy lebih suka ucapan bang hamdan,tapi selalu sy skip kalau bg towel yg ngomong,",1 tahun yang lalu,positif,lebih suka ucap bang hamdantapi selalu skip kalau towel ngomong,1,0
YouTube,si toel ga ngerti perkembangan sepak bola secara internasional,1 tahun yang lalu,netral,NEGASI toel ngerti kembang sepak bola cara internasional,-1,1
YouTube,"boiket media yang selalu undang towel .. metro tv tolong lah jangan kasih panggung buat PENGHAMBAT KEMAJUAN TIMNAS INDONESIA seperti TOWEL ini ,, sayang rumah gw jauh sama dia , kalau deket kayanya gw tantang berantem yakin ..!!",1 tahun yang lalu,netral,NEGASI boiket media yang selalu undang towel metro tolong lah jangan kasih panggung buat hambat maju timnas indonesia seperti towel ini sayang rumah jauh sama dia kalau deket kaya tantang antem yakin,-1,1
YouTube,"Selama ini indonesia gak maju banyak nya orang seperti towel seiring berjalan nya waktu kita akan didik anak bangsa indonesia dengan catatan tinggi badan 175 umur 16 th sebelum anak bangsa kita jadi kita tetap naturalisasi ,kalaw ada naturalisasi yg lebih baik kenapa tidak",1 tahun yang lalu (diedit),netral,NEGASI lama ini indonesia gak maju banyak nya orang seperti towel iring jalan nya waktu kita akan didik anak bangsa indonesia dengan catat tinggi badan umur belum anak bangsa kita jadi kita tetap naturalisasi kalaw ada naturalisasi lebih baik kenapa tidak,-1,1
YouTube,Towel bacotnya  jgn ditayangin di media rancu tuh,1 tahun yang lalu,netral,towel bacot jgn ditayangin media rancu tuh,1,1
YouTube,Tv…Tv…SUDAH GAK PERLU..BAHAS NATURALISASI…wong nyatanya diaspora….BEDA jauh dan sudah terbukti…berhasil kok….itu gendut kacamata siapa namanya……CANGKEMU….mas…..,1 tahun yang lalu,negatif,NEGASI tvtvsudah gak perlubahas naturalisasiwong nyata diasporabeda jauh dan sudah terbuktiberhasil kokitu gendut kacamata siapa namanyacangkemumas,-1,2
YouTube,"Yang gak suka STY, dan naturalisasi. perlu dulu berkaca, semenjak afc di bentuk apa tim garuda perna lolos di.
1. ajang bergensi AFC.
2.apa tim garuda perna lolos kialipikasi piala dunia.
3. Apa pringkat tim perna naik secara senipikat di di fifa.
Kalau gak sudalah berkoar koer tentang naturalisasi.
Dukun saja tim garuda, baik naturalisasi mau gak, yang penting garuda bisa terbang tingi,",1 tahun yang lalu,negatif,NEGASI yang gak suka sty dan naturalisasi perlu dulu kaca semenjak afc bentuk apa tim garuda perna lolos ajang bergensi afc apa tim garuda perna lolos kialipikasi piala dunia apa pringkat tim perna naik cara senipikat fifa kalau gak suda koar koer tentang naturalisasi dukun saja tim garuda baik naturalisasi mau gak yang penting garuda bisa terbang tingi,-1,2
YouTube,Skip lah.ada towel ga berbobot kalo ada towel,1 tahun yang lalu,netral,NEGASI skip lahada towel bobot kalo ada towel,-1,1
YouTube,Toel snjing,1 tahun yang lalu,netral,toel snjing,1,1
YouTube,Bahas nya ini mulu boseen gk ada beress nya demen banget ampunn,1 tahun yang lalu,netral,bahas nya ini mulu boseen ada beress nya demen banget ampunn,1,1
YouTube,Karep e oppo to si towel iki,1 tahun yang lalu,netral,karep oppo towel iki,1,1
YouTube,Aneh ini tv pada hobby panggil ini towel...dia ga bs apa2..cm bisa ngomong..towel ga punya adab..org ngomong langsung ikut ngomong..,1 tahun yang lalu,netral,NEGASI aneh ini pada hobby panggil ini toweldia apacm bisa ngomongtowel punya adaborg ngomong langsung ikut ngomong,-1,1
YouTube,"Si Towel Meuni Ngewa Pisan Ka STY. 
Naha Bisa Kitu maen bbola",1 tahun yang lalu,netral,towel meuni ngewa pis sty naha bisa kitu maen bbola,1,1
